path,timestamp,generated,future_path,future_timestamp,future_label,future_avg_reflectivity
2021/2021-T12-(01-21) Pro-raw/01/2021-12-01T00:00,2021-12-01 00-00-52,False,,,,
2021/2021-T12-(01-21) Pro-raw/01/2021-12-01T00:03,2021-12-01 00-03-38,False,,,,
2021/2021-T12-(01-21) Pro-raw/01/2021-12-01T00:10,2021-12-01 00-10-34,False,,,,
2021/2021-T12-(01-21) Pro-raw/01/2021-12-01T00:13,2021-12-01 00-13-21,False,,,,
2021/2021-T12-(01-21) Pro-raw/01/2021-12-01T00:20,2021-12-01 00-20-17,False,,,,
2021/2021-T12-(01-21) Pro-raw/01/2021-12-01T00:23,2021-12-01 00-23-46,False,,,,
2021/2021-T12-(01-21) Pro-raw/01/2021-12-01T00:30,2021-12-01 00-30-43,False,,,,
2021/2021-T12-(01-21) Pro-raw/01/2021-12-01T00:33,2021-12-01 00-33-29,False,,,,
2021/2021-T12-(01-21) Pro-raw/01/2021-12-01T00:40,2021-12-01 00-40-25,False,,,,
2021/2021-T12-(01-21) Pro-raw/01/2021-12-01T00:43,2021-12-01 00-43-53,False,,,,
2021/2021-T12-(01-21) Pro-raw/01/2021-12-01T00:50,2021-12-01 00-50-50,False,,,,
2021/2021-T12-(01-21) Pro-raw/01/2021-12-01T00:53,2021-12-01 00-53-37,False,,,,
2021/2021-T12-(01-21) Pro-raw/01/2021-12-01T01:00,2021-12-01 01-00-33,False,,,,
2021/2021-T12-(01-21) Pro-raw/01/2021-12-01T01:03,2021-12-01 01-03-20,False,,,,
2021/2021-T12-(01-21) Pro-raw/01/2021-12-01T01:10,2021-12-01 01-10-16,False,,,,
2021/2021-T12-(01-21) Pro-raw/01/2021-12-01T01:13,2021-12-01 01-13-44,False,,,,
2021/2021-T12-(01-21) Pro-raw/01/2021-12-01T01:20,2021-12-01 01-20-41,False,,,,
2021/2021-T12-(01-21) Pro-raw/01/2021-12-01T01:23,2021-12-01 01-23-27,False,,,,
2021/2021-T12-(01-21) Pro-raw/01/2021-12-01T01:30,2021-12-01 01-30-25,False,,,,
