path,timestamp,generated,future_path,future_timestamp,future_label,future_avg_reflectivity
2021/2021 Pro-Raw (01-15) T2/01/2021-01-31T17:00,2021-01-31 17-00-39,False,,,,
2021/2021 Pro-Raw (01-15) T2/01/2021-01-31T17:03,2021-01-31 17-03-18,False,,,,
2021/2021 Pro-Raw (01-15) T2/01/2021-01-31T17:10,2021-01-31 17-10-46,False,,,,
2021/2021 Pro-Raw (01-15) T2/01/2021-01-31T17:13,2021-01-31 17-13-24,False,,,,
2021/2021 Pro-Raw (01-15) T2/01/2021-01-31T17:20,2021-01-31 17-20-52,False,,,,
2021/2021 Pro-Raw (01-15) T2/01/2021-01-31T17:23,2021-01-31 17-23-31,False,,,,
2021/2021 Pro-Raw (01-15) T2/01/2021-01-31T17:30,2021-01-31 17-30-20,False,,,,
2021/2021 Pro-Raw (01-15) T2/01/2021-01-31T17:33,2021-01-31 17-33-39,False,,,,
2021/2021 Pro-Raw (01-15) T2/01/2021-01-31T17:40,2021-01-31 17-40-15,False,,,,
2021/2021 Pro-Raw (01-15) T2/01/2021-01-31T17:43,2021-01-31 17-43-33,False,,,,
2021/2021 Pro-Raw (01-15) T2/01/2021-01-31T17:50,2021-01-31 17-50-24,False,,,,
2021/2021 Pro-Raw (01-15) T2/01/2021-01-31T17:53,2021-01-31 17-53-42,False,,,,
2021/2021 Pro-Raw (01-15) T2/01/2021-01-31T18:00,2021-01-31 18-00-19,False,,,,
2021/2021 Pro-Raw (01-15) T2/01/2021-01-31T18:03,2021-01-31 18-03-37,False,,,,
2021/2021 Pro-Raw (01-15) T2/01/2021-01-31T18:10,2021-01-31 18-10-13,False,,,,
2021/2021 Pro-Raw (01-15) T2/01/2021-01-31T18:13,2021-01-31 18-13-31,False,,,,
2021/2021 Pro-Raw (01-15) T2/01/2021-01-31T18:20,2021-01-31 18-20-21,False,,,,
2021/2021 Pro-Raw (01-15) T2/01/2021-01-31T18:23,2021-01-31 18-23-40,False,,,,
2021/2021 Pro-Raw (01-15) T2/01/2021-01-31T18:30,2021-01-31 18-30-30,False,,,,
2021/2021 Pro-Raw (01-15) T2/01/2021-01-31T18:33,2021-01-31 18-33-49,False,,,,
