path,timestamp,generated,future_path,future_timestamp,future_label,future_avg_reflectivity
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T00:00,2021-11-17 00-00-52,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T00:03,2021-11-17 00-03-39,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T00:10,2021-11-17 00-10-36,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T00:13,2021-11-17 00-13-23,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T00:20,2021-11-17 00-20-19,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T00:23,2021-11-17 00-23-48,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T00:30,2021-11-17 00-30-45,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T00:33,2021-11-17 00-33-31,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T00:40,2021-11-17 00-40-28,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T00:43,2021-11-17 00-43-56,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T00:50,2021-11-17 00-50-54,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T00:53,2021-11-17 00-53-40,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T01:00,2021-11-17 01-00-37,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T01:03,2021-11-17 01-03-23,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T01:10,2021-11-17 01-10-21,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T01:13,2021-11-17 01-13-48,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T01:20,2021-11-17 01-20-46,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T01:23,2021-11-17 01-23-32,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T01:30,2021-11-17 01-30-30,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T01:33,2021-11-17 01-33-57,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T01:40,2021-11-17 01-40-55,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T01:43,2021-11-17 01-43-41,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T01:50,2021-11-17 01-50-38,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T01:53,2021-11-17 01-53-24,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T02:00,2021-11-17 02-00-21,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T02:03,2021-11-17 02-03-49,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T02:10,2021-11-17 02-10-46,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T02:13,2021-11-17 02-13-33,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T02:20,2021-11-17 02-20-31,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T02:23,2021-11-17 02-24-00,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T02:30,2021-11-17 02-30-15,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T02:33,2021-11-17 02-33-44,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T02:40,2021-11-17 02-40-41,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T02:43,2021-11-17 02-43-27,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T02:50,2021-11-17 02-50-25,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T02:53,2021-11-17 02-53-53,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T03:00,2021-11-17 03-00-50,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T03:03,2021-11-17 03-03-37,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T03:10,2021-11-17 03-10-34,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T03:13,2021-11-17 03-13-21,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T03:20,2021-11-17 03-20-18,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T03:23,2021-11-17 03-23-46,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T03:30,2021-11-17 03-30-44,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T03:33,2021-11-17 03-33-30,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T03:40,2021-11-17 03-40-27,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T03:43,2021-11-17 03-43-55,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T03:50,2021-11-17 03-50-52,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T03:53,2021-11-17 03-53-39,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T04:00,2021-11-17 04-00-36,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T04:03,2021-11-17 04-03-22,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T04:10,2021-11-17 04-10-19,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T04:13,2021-11-17 04-13-47,False,,,,
2021/Pro-raw (17-30) T11-2021/17/2021-11-17T04:20,2021-11-17 04-20-44,False,,,,
