path,timestamp,generated,future_path,future_timestamp,future_label,future_avg_reflectivity
2021/2021 Pro-Raw (01-16)T3/01/2021-03-01T00:00,2021-03-01 00-00-42,False,,,,
2021/2021 Pro-Raw (01-16)T3/01/2021-03-01T00:03,2021-03-01 00-03-22,False,,,,
2021/2021 Pro-Raw (01-16)T3/01/2021-03-01T00:10,2021-03-01 00-10-38,False,,,,
2021/2021 Pro-Raw (01-16)T3/01/2021-03-01T00:13,2021-03-01 00-13-16,False,,,,
2021/2021 Pro-Raw (01-16)T3/01/2021-03-01T00:20,2021-03-01 00-20-33,False,,,,
2021/2021 Pro-Raw (01-16)T3/01/2021-03-01T00:23,2021-03-01 00-23-52,False,,,,
2021/2021 Pro-Raw (01-16)T3/01/2021-03-01T00:30,2021-03-01 00-30-28,False,,,,
2021/2021 Pro-Raw (01-16)T3/01/2021-03-01T00:33,2021-03-01 00-33-46,False,,,,
2021/2021 Pro-Raw (01-16)T3/01/2021-03-01T00:40,2021-03-01 00-40-24,False,,,,
2021/2021 Pro-Raw (01-16)T3/01/2021-03-01T00:43,2021-03-01 00-43-41,False,,,,
2021/2021 Pro-Raw (01-16)T3/01/2021-03-01T00:50,2021-03-01 00-50-18,False,,,,
2021/2021 Pro-Raw (01-16)T3/01/2021-03-01T00:53,2021-03-01 00-53-36,False,,,,
2021/2021 Pro-Raw (01-16)T3/01/2021-03-01T01:00,2021-03-01 01-00-52,False,,,,
2021/2021 Pro-Raw (01-16)T3/01/2021-03-01T01:03,2021-03-01 01-03-31,False,,,,
2021/2021 Pro-Raw (01-16)T3/01/2021-03-01T01:10,2021-03-01 01-10-48,False,,,,
2021/2021 Pro-Raw (01-16)T3/01/2021-03-01T01:13,2021-03-01 01-13-26,False,,,,
2021/2021 Pro-Raw (01-16)T3/01/2021-03-01T01:20,2021-03-01 01-20-42,False,,,,
2021/2021 Pro-Raw (01-16)T3/01/2021-03-01T01:23,2021-03-01 01-23-21,False,,,,
2021/2021 Pro-Raw (01-16)T3/01/2021-03-01T01:30,2021-03-01 01-30-38,False,,,,
2021/2021 Pro-Raw (01-16)T3/01/2021-03-01T01:33,2021-03-01 01-33-16,False,,,,
2021/2021 Pro-Raw (01-16)T3/01/2021-03-01T01:40,2021-03-01 01-40-32,False,,,,
2021/2021 Pro-Raw (01-16)T3/01/2021-03-01T01:43,2021-03-01 01-43-51,False,,,,
2021/2021 Pro-Raw (01-16)T3/01/2021-03-01T01:50,2021-03-01 01-50-29,False,,,,
