path,timestamp,generated,future_path,future_timestamp,future_label,future_avg_reflectivity
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T00:00,2022-06-24 00-00-11,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T00:03,2022-06-24 00-03-36,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T00:10,2022-06-24 00-10-43,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T00:13,2022-06-24 00-13-26,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T00:20,2022-06-24 00-20-33,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T00:23,2022-06-24 00-23-16,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T00:30,2022-06-24 00-30-21,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T00:33,2022-06-24 00-33-45,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T00:40,2022-06-24 00-40-11,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T00:43,2022-06-24 00-43-35,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T00:50,2022-06-24 00-50-39,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T00:53,2022-06-24 00-53-23,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T01:00,2022-06-24 01-00-29,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T01:03,2022-06-24 01-03-14,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T01:10,2022-06-24 01-10-19,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T01:13,2022-06-24 01-13-44,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T01:20,2022-06-24 01-20-49,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T01:23,2022-06-24 01-23-33,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T01:30,2022-06-24 01-30-37,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T01:33,2022-06-24 01-33-20,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T01:40,2022-06-24 01-40-22,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T01:43,2022-06-24 01-43-06,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T01:50,2022-06-24 01-50-13,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T01:53,2022-06-24 01-53-38,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T02:00,2022-06-24 02-00-43,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T02:03,2022-06-24 02-03-28,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T02:10,2022-06-24 02-10-33,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T02:13,2022-06-24 02-13-17,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T02:20,2022-06-24 02-20-23,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T02:23,2022-06-24 02-23-07,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T02:30,2022-06-24 02-30-10,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T02:33,2022-06-24 02-33-35,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T02:40,2022-06-24 02-40-41,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T02:43,2022-06-24 02-43-25,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T02:50,2022-06-24 02-50-30,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T02:53,2022-06-24 02-53-14,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T03:00,2022-06-24 03-00-19,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T03:03,2022-06-24 03-03-44,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T03:10,2022-06-24 03-10-48,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T03:13,2022-06-24 03-13-32,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T03:20,2022-06-24 03-20-37,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T03:23,2022-06-24 03-23-21,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T03:30,2022-06-24 03-30-23,False,,,,
2022/Pro-Raw (24-30) T6- 2022/24/2022-06-24T03:33,2022-06-24 03-33-07,False,,,,
