path,timestamp,generated,future_path,future_timestamp,future_label,future_avg_reflectivity
2021/2021 T8 (25-31) Pro-Raw/25/2021-08-25T15:33,2021-08-25 15-33-50,False,,,,
2021/2021 T8 (25-31) Pro-Raw/25/2021-08-25T15:40,2021-08-25 15-40-46,False,,,,
2021/2021 T8 (25-31) Pro-Raw/25/2021-08-25T15:43,2021-08-25 15-43-32,False,,,,
2021/2021 T8 (25-31) Pro-Raw/25/2021-08-25T15:50,2021-08-25 15-50-29,False,,,,
2021/2021 T8 (25-31) Pro-Raw/25/2021-08-25T15:53,2021-08-25 15-53-57,False,,,,
2021/2021 T8 (25-31) Pro-Raw/25/2021-08-25T16:00,2021-08-25 16-00-54,False,,,,
2021/2021 T8 (25-31) Pro-Raw/25/2021-08-25T16:03,2021-08-25 16-03-41,False,,,,
2021/2021 T8 (25-31) Pro-Raw/25/2021-08-25T16:10,2021-08-25 16-10-37,False,,,,
2021/2021 T8 (25-31) Pro-Raw/25/2021-08-25T16:13,2021-08-25 16-13-24,False,,,,
2021/2021 T8 (25-31) Pro-Raw/25/2021-08-25T16:20,2021-08-25 16-20-21,False,,,,
2021/2021 T8 (25-31) Pro-Raw/25/2021-08-25T16:23,2021-08-25 16-23-49,False,,,,
2021/2021 T8 (25-31) Pro-Raw/25/2021-08-25T16:30,2021-08-25 16-30-46,False,,,,
2021/2021 T8 (25-31) Pro-Raw/25/2021-08-25T16:33,2021-08-25 16-33-33,False,,,,
2021/2021 T8 (25-31) Pro-Raw/25/2021-08-25T16:40,2021-08-25 16-40-31,False,,,,
2021/2021 T8 (25-31) Pro-Raw/25/2021-08-25T16:43,2021-08-25 16-43-59,False,,,,
2021/2021 T8 (25-31) Pro-Raw/25/2021-08-25T16:50,2021-08-25 16-50-15,False,,,,
2021/2021 T8 (25-31) Pro-Raw/25/2021-08-25T16:53,2021-08-25 16-53-44,False,,,,
2021/2021 T8 (25-31) Pro-Raw/25/2021-08-25T17:00,2021-08-25 17-00-41,False,,,,
2021/2021 T8 (25-31) Pro-Raw/25/2021-08-25T17:03,2021-08-25 17-03-27,False,,,,
2021/2021 T8 (25-31) Pro-Raw/25/2021-08-25T17:10,2021-08-25 17-10-24,False,,,,
2021/2021 T8 (25-31) Pro-Raw/25/2021-08-25T17:13,2021-08-25 17-13-53,False,,,,
2021/2021 T8 (25-31) Pro-Raw/25/2021-08-25T17:20,2021-08-25 17-20-49,False,,,,
2021/2021 T8 (25-31) Pro-Raw/25/2021-08-25T17:23,2021-08-25 17-23-37,False,,,,
2021/2021 T8 (25-31) Pro-Raw/25/2021-08-25T17:30,2021-08-25 17-30-33,False,,,,
2021/2021 T8 (25-31) Pro-Raw/25/2021-08-25T17:33,2021-08-25 17-33-20,False,,,,
2021/2021 T8 (25-31) Pro-Raw/25/2021-08-25T17:40,2021-08-25 17-40-17,False,,,,
