path,timestamp,generated,future_path,future_timestamp,future_label,future_avg_reflectivity
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T00:00,2022-04-01 00-00-56,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T00:03,2022-04-01 00-03-42,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T00:10,2022-04-01 00-10-38,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T00:13,2022-04-01 00-13-25,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T00:20,2022-04-01 00-20-20,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T00:23,2022-04-01 00-23-48,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T00:30,2022-04-01 00-30-44,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T00:33,2022-04-01 00-33-30,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T00:40,2022-04-01 00-40-26,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T00:43,2022-04-01 00-43-54,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T00:50,2022-04-01 00-50-49,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T00:53,2022-04-01 00-53-36,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T01:00,2022-04-01 01-00-31,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T01:03,2022-04-01 01-03-59,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T01:10,2022-04-01 01-10-55,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T01:13,2022-04-01 01-13-41,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T01:20,2022-04-01 01-20-37,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T01:23,2022-04-01 01-23-23,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T01:30,2022-04-01 01-30-19,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T01:33,2022-04-01 01-33-46,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T01:40,2022-04-01 01-40-43,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T01:43,2022-04-01 01-43-29,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T01:50,2022-04-01 01-50-25,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T01:53,2022-04-01 01-53-52,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T02:00,2022-04-01 02-00-48,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T02:03,2022-04-01 02-03-34,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T02:10,2022-04-01 02-10-30,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T02:13,2022-04-01 02-13-58,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T02:20,2022-04-01 02-20-53,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T02:23,2022-04-01 02-23-40,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T02:30,2022-04-01 02-30-35,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T02:33,2022-04-01 02-33-22,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T02:40,2022-04-01 02-40-18,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T02:43,2022-04-01 02-43-46,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T02:50,2022-04-01 02-50-41,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T02:53,2022-04-01 02-53-28,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T03:00,2022-04-01 03-00-23,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T03:03,2022-04-01 03-03-51,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T03:10,2022-04-01 03-10-47,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T03:13,2022-04-01 03-13-32,False,,,,
2022/Pro-Raw (01-16)-T4-2022/01/2022-04-01T03:20,2022-04-01 03-20-29,False,,,,
