path,timestamp,generated,future_path,future_timestamp,future_label,future_avg_reflectivity
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T00:00,2021-04-12 00-00-43,False,,,,
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T00:03,2021-04-12 00-03-22,False,,,,
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T00:10,2021-04-12 00-10-38,False,,,,
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T00:13,2021-04-12 00-13-18,False,,,,
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T00:20,2021-04-12 00-20-34,False,,,,
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T00:23,2021-04-12 00-23-52,False,,,,
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T00:30,2021-04-12 00-30-29,False,,,,
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T00:33,2021-04-12 00-33-47,False,,,,
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T00:40,2021-04-12 00-40-24,False,,,,
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T00:43,2021-04-12 00-43-42,False,,,,
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T00:50,2021-04-12 00-50-18,False,,,,
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T00:53,2021-04-12 00-53-37,False,,,,
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T01:00,2021-04-12 01-00-53,False,,,,
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T01:03,2021-04-12 01-03-31,False,,,,
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T01:10,2021-04-12 01-10-48,False,,,,
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T01:13,2021-04-12 01-13-26,False,,,,
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T01:20,2021-04-12 01-20-16,False,,,,
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T01:23,2021-04-12 01-23-34,False,,,,
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T01:30,2021-04-12 01-30-50,False,,,,
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T01:33,2021-04-12 01-33-29,False,,,,
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T01:40,2021-04-12 01-40-45,False,,,,
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T01:43,2021-04-12 01-43-23,False,,,,
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T01:50,2021-04-12 01-50-40,False,,,,
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T01:53,2021-04-12 01-53-18,False,,,,
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T02:00,2021-04-12 02-00-35,False,,,,
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T02:03,2021-04-12 02-03-53,False,,,,
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T02:10,2021-04-12 02-10-30,False,,,,
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T02:13,2021-04-12 02-13-48,False,,,,
2021/Pro-Raw (12-21) T4-2021/12/2021-04-12T02:20,2021-04-12 02-20-24,False,,,,
