path,timestamp,generated,future_path,future_timestamp,future_label,future_avg_reflectivity
2022/Pro- Raw (26-30) T9-2022/26/2022-09-26T00:00,2022-09-26 00-00-48,False,,,,
2022/Pro- Raw (26-30) T9-2022/26/2022-09-26T00:03,2022-09-26 00-03-32,False,,,,
2022/Pro- Raw (26-30) T9-2022/26/2022-09-26T00:10,2022-09-26 00-10-36,False,,,,
2022/Pro- Raw (26-30) T9-2022/26/2022-09-26T00:13,2022-09-26 00-13-20,False,,,,
2022/Pro- Raw (26-30) T9-2022/26/2022-09-26T00:20,2022-09-26 00-20-26,False,,,,
2022/Pro- Raw (26-30) T9-2022/26/2022-09-26T00:23,2022-09-26 00-23-09,False,,,,
2022/Pro- Raw (26-30) T9-2022/26/2022-09-26T00:30,2022-09-26 00-30-19,False,,,,
2022/Pro- Raw (26-30) T9-2022/26/2022-09-26T00:33,2022-09-26 00-33-43,False,,,,
2022/Pro- Raw (26-30) T9-2022/26/2022-09-26T00:40,2022-09-26 00-40-11,False,,,,
2022/Pro- Raw (26-30) T9-2022/26/2022-09-26T00:43,2022-09-26 00-43-35,False,,,,
2022/Pro- Raw (26-30) T9-2022/26/2022-09-26T00:50,2022-09-26 00-50-43,False,,,,
