path,timestamp,generated,future_path,future_timestamp,future_label,future_avg_reflectivity
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T00:00,2023-01-21 00-00-16,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T00:03,2023-01-21 00-03-41,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T00:10,2023-01-21 00-10-48,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T00:13,2023-01-21 00-13-31,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T00:20,2023-01-21 00-20-39,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T00:23,2023-01-21 00-23-22,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T00:30,2023-01-21 00-30-30,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T00:33,2023-01-21 00-33-14,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T00:40,2023-01-21 00-40-20,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T00:43,2023-01-21 00-43-44,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T00:50,2023-01-21 00-50-10,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T00:53,2023-01-21 00-53-35,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T01:00,2023-01-21 01-00-43,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T01:03,2023-01-21 01-03-26,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T01:10,2023-01-21 01-10-34,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T01:13,2023-01-21 01-13-17,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T01:20,2023-01-21 01-20-24,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T01:23,2023-01-21 01-23-07,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T01:30,2023-01-21 01-30-15,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T01:33,2023-01-21 01-33-39,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T01:40,2023-01-21 01-40-45,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T01:43,2023-01-21 01-43-29,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T01:50,2023-01-21 01-50-36,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T01:53,2023-01-21 01-53-19,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T02:00,2023-01-21 02-00-24,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T02:03,2023-01-21 02-03-08,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T02:10,2023-01-21 02-10-15,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T02:13,2023-01-21 02-13-39,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T02:20,2023-01-21 02-20-46,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T02:23,2023-01-21 02-23-30,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T02:30,2023-01-21 02-30-36,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T02:33,2023-01-21 02-33-20,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T02:40,2023-01-21 02-40-25,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T02:43,2023-01-21 02-43-08,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T02:50,2023-01-21 02-50-12,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T02:53,2023-01-21 02-53-37,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T03:00,2023-01-21 03-00-44,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T03:03,2023-01-21 03-03-27,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T03:10,2023-01-21 03-10-34,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T03:13,2023-01-21 03-13-17,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T03:20,2023-01-21 03-20-24,False,,,,
2023/Pro- Raw (21-31) T01-2023/21/2023-01-21T03:23,2023-01-21 03-23-08,False,,,,
