path,timestamp,generated,future_path,future_timestamp,future_label,future_avg_reflectivity
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T00:00,2023-03-01 00-00-22,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T00:03,2023-03-01 00-03-06,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T00:10,2023-03-01 00-10-14,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T00:13,2023-03-01 00-13-39,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T00:20,2023-03-01 00-20-43,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T00:23,2023-03-01 00-23-27,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T00:30,2023-03-01 00-30-33,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T00:33,2023-03-01 00-33-17,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T00:40,2023-03-01 00-40-23,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T00:43,2023-03-01 00-43-07,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T00:50,2023-03-01 00-50-14,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T00:53,2023-03-01 00-53-38,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T01:00,2023-03-01 01-00-47,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T01:03,2023-03-01 01-03-30,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T01:10,2023-03-01 01-10-39,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T01:13,2023-03-01 01-13-22,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T01:20,2023-03-01 01-20-28,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T01:23,2023-03-01 01-23-12,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T01:30,2023-03-01 01-30-20,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T01:33,2023-03-01 01-33-03,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T01:40,2023-03-01 01-40-11,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T01:43,2023-03-01 01-43-36,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T01:50,2023-03-01 01-50-44,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T01:53,2023-03-01 01-53-27,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T02:00,2023-03-01 02-00-33,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T02:03,2023-03-01 02-03-17,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T02:10,2023-03-01 02-10-26,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T02:13,2023-03-01 02-13-10,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T02:20,2023-03-01 02-20-16,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T02:23,2023-03-01 02-23-41,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T02:30,2023-03-01 02-30-45,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T02:33,2023-03-01 02-33-29,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T02:40,2023-03-01 02-40-34,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T02:43,2023-03-01 02-43-18,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T02:50,2023-03-01 02-50-25,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T02:53,2023-03-01 02-53-09,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T03:00,2023-03-01 03-00-16,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T03:03,2023-03-01 03-03-40,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T03:10,2023-03-01 03-10-46,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T03:13,2023-03-01 03-13-29,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T03:20,2023-03-01 03-20-36,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T03:23,2023-03-01 03-23-20,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T03:30,2023-03-01 03-30-26,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T03:33,2023-03-01 03-33-09,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T03:40,2023-03-01 03-40-17,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T03:43,2023-03-01 03-43-41,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T03:50,2023-03-01 03-50-45,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T03:53,2023-03-01 03-53-28,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T04:00,2023-03-01 04-00-36,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T04:03,2023-03-01 04-03-19,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T04:10,2023-03-01 04-10-27,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T04:13,2023-03-01 04-13-11,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T04:20,2023-03-01 04-20-16,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T04:23,2023-03-01 04-23-41,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T04:30,2023-03-01 04-30-49,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T04:33,2023-03-01 04-33-32,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T04:40,2023-03-01 04-40-38,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T04:43,2023-03-01 04-43-22,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T04:50,2023-03-01 04-50-27,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T04:53,2023-03-01 04-53-11,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T05:00,2023-03-01 05-00-15,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T05:03,2023-03-01 05-03-40,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T05:10,2023-03-01 05-10-48,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T05:13,2023-03-01 05-13-31,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T05:20,2023-03-01 05-20-39,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T05:23,2023-03-01 05-23-22,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T05:30,2023-03-01 05-30-27,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T05:33,2023-03-01 05-33-10,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T05:40,2023-03-01 05-40-17,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T05:43,2023-03-01 05-43-42,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T05:50,2023-03-01 05-50-48,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T05:53,2023-03-01 05-53-32,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T06:00,2023-03-01 06-00-36,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T06:03,2023-03-01 06-03-20,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T06:10,2023-03-01 06-10-26,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T06:13,2023-03-01 06-13-10,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T06:20,2023-03-01 06-20-16,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T06:23,2023-03-01 06-23-41,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T06:30,2023-03-01 06-30-49,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T06:33,2023-03-01 06-33-33,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T06:40,2023-03-01 06-40-40,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T06:43,2023-03-01 06-43-25,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T06:50,2023-03-01 06-50-33,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T06:53,2023-03-01 06-53-16,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T07:00,2023-03-01 07-00-22,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T07:03,2023-03-01 07-03-06,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T07:10,2023-03-01 07-10-12,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T07:13,2023-03-01 07-13-37,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T07:20,2023-03-01 07-20-42,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T07:23,2023-03-01 07-23-26,False,,,,
2023/Pro-Raw (01-15)- T03- 2023/01/2023-03-01T07:30,2023-03-01 07-30-34,False,,,,
