path,timestamp,generated,future_path,future_timestamp,future_label,future_avg_reflectivity
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T00:00,2022-06-01 00-00-44,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T00:03,2022-06-01 00-03-30,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T00:10,2022-06-01 00-10-26,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T00:13,2022-06-01 00-13-54,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T00:20,2022-06-01 00-20-49,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T00:23,2022-06-01 00-23-36,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T00:30,2022-06-01 00-30-32,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T00:33,2022-06-01 00-33-59,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T00:40,2022-06-01 00-40-55,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T00:43,2022-06-01 00-43-41,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T00:50,2022-06-01 00-50-37,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T00:53,2022-06-01 00-53-23,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T01:00,2022-06-01 01-00-19,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T01:03,2022-06-01 01-03-46,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T01:10,2022-06-01 01-10-43,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T01:13,2022-06-01 01-13-29,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T01:20,2022-06-01 01-20-24,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T01:23,2022-06-01 01-23-52,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T01:30,2022-06-01 01-30-48,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T01:33,2022-06-01 01-33-34,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T01:40,2022-06-01 01-40-30,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T01:43,2022-06-01 01-43-58,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T01:50,2022-06-01 01-50-53,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T01:53,2022-06-01 01-53-39,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T02:00,2022-06-01 02-00-35,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T02:03,2022-06-01 02-03-21,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T02:10,2022-06-01 02-10-17,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T02:13,2022-06-01 02-13-44,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T02:20,2022-06-01 02-20-40,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T02:23,2022-06-01 02-23-26,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T02:30,2022-06-01 02-30-22,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T02:33,2022-06-01 02-33-49,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T02:40,2022-06-01 02-40-45,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T02:43,2022-06-01 02-43-31,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T02:50,2022-06-01 02-50-27,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T02:53,2022-06-01 02-53-55,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T03:00,2022-06-01 03-00-50,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T03:03,2022-06-01 03-03-37,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T03:10,2022-06-01 03-10-32,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T03:13,2022-06-01 03-13-19,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T03:20,2022-06-01 03-20-14,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T03:23,2022-06-01 03-23-42,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T03:30,2022-06-01 03-30-37,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T03:33,2022-06-01 03-33-24,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T03:40,2022-06-01 03-40-19,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T03:43,2022-06-01 03-43-47,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T03:50,2022-06-01 03-50-42,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T03:53,2022-06-01 03-53-29,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T04:00,2022-06-01 04-00-24,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T04:03,2022-06-01 04-03-52,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T04:10,2022-06-01 04-10-48,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T04:13,2022-06-01 04-13-34,False,,,,
2022/Pro-Raw (01-13) T6- 2022/01/2022-06-01T04:20,2022-06-01 04-20-29,False,,,,
