path,timestamp,generated,future_path,future_timestamp,future_label,future_avg_reflectivity
2021/Pro-Raw(17-24)T7-2021/17/2021-07-17T00:00,2021-07-17 00-00-28,False,,,,
2021/Pro-Raw(17-24)T7-2021/17/2021-07-17T00:03,2021-07-17 00-03-56,False,,,,
2021/Pro-Raw(17-24)T7-2021/17/2021-07-17T00:10,2021-07-17 00-10-52,False,,,,
2021/Pro-Raw(17-24)T7-2021/17/2021-07-17T00:13,2021-07-17 00-13-39,False,,,,
2021/Pro-Raw(17-24)T7-2021/17/2021-07-17T00:20,2021-07-17 00-20-35,False,,,,
2021/Pro-Raw(17-24)T7-2021/17/2021-07-17T00:23,2021-07-17 00-23-22,False,,,,
2021/Pro-Raw(17-24)T7-2021/17/2021-07-17T00:30,2021-07-17 00-30-19,False,,,,
2021/Pro-Raw(17-24)T7-2021/17/2021-07-17T00:33,2021-07-17 00-33-47,False,,,,
2021/Pro-Raw(17-24)T7-2021/17/2021-07-17T00:40,2021-07-17 00-40-45,False,,,,
2021/Pro-Raw(17-24)T7-2021/17/2021-07-17T00:43,2021-07-17 00-43-32,False,,,,
2021/Pro-Raw(17-24)T7-2021/17/2021-07-17T00:50,2021-07-17 00-50-29,False,,,,
2021/Pro-Raw(17-24)T7-2021/17/2021-07-17T00:53,2021-07-17 00-53-58,False,,,,
2021/Pro-Raw(17-24)T7-2021/17/2021-07-17T01:00,2021-07-17 01-00-14,False,,,,
2021/Pro-Raw(17-24)T7-2021/17/2021-07-17T01:03,2021-07-17 01-03-42,False,,,,
2021/Pro-Raw(17-24)T7-2021/17/2021-07-17T01:10,2021-07-17 01-10-39,False,,,,
2021/Pro-Raw(17-24)T7-2021/17/2021-07-17T01:13,2021-07-17 01-13-26,False,,,,
2021/Pro-Raw(17-24)T7-2021/17/2021-07-17T01:20,2021-07-17 01-20-23,False,,,,
2021/Pro-Raw(17-24)T7-2021/17/2021-07-17T01:23,2021-07-17 01-23-51,False,,,,
2021/Pro-Raw(17-24)T7-2021/17/2021-07-17T01:30,2021-07-17 01-30-48,False,,,,
2021/Pro-Raw(17-24)T7-2021/17/2021-07-17T01:33,2021-07-17 01-33-35,False,,,,
