path,timestamp,generated,future_path,future_timestamp,future_label,future_avg_reflectivity
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T00:00,2023-05-16 00-00-29,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T00:03,2023-05-16 00-03-13,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T00:10,2023-05-16 00-10-18,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T00:13,2023-05-16 00-13-43,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T00:20,2023-05-16 00-20-47,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T00:23,2023-05-16 00-23-31,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T00:30,2023-05-16 00-30-35,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T00:33,2023-05-16 00-33-19,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T00:40,2023-05-16 00-40-25,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T00:43,2023-05-16 00-43-08,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T00:50,2023-05-16 00-50-15,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T00:53,2023-05-16 00-53-40,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T01:00,2023-05-16 01-00-45,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T01:03,2023-05-16 01-03-30,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T01:10,2023-05-16 01-10-34,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T01:13,2023-05-16 01-13-17,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T01:20,2023-05-16 01-20-22,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T01:23,2023-05-16 01-23-06,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T01:30,2023-05-16 01-30-13,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T01:33,2023-05-16 01-33-38,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T01:40,2023-05-16 01-40-45,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T01:43,2023-05-16 01-43-28,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T01:50,2023-05-16 01-50-33,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T01:53,2023-05-16 01-53-16,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T02:00,2023-05-16 02-00-23,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T02:03,2023-05-16 02-03-06,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T02:10,2023-05-16 02-10-13,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T02:13,2023-05-16 02-13-38,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T02:20,2023-05-16 02-20-43,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T02:23,2023-05-16 02-23-25,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T02:30,2023-05-16 02-30-33,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T02:33,2023-05-16 02-33-17,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T02:40,2023-05-16 02-40-22,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T02:43,2023-05-16 02-43-06,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T02:50,2023-05-16 02-50-10,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T02:53,2023-05-16 02-53-35,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T03:00,2023-05-16 03-00-41,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T03:03,2023-05-16 03-03-25,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T03:10,2023-05-16 03-10-32,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T03:13,2023-05-16 03-13-16,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T03:20,2023-05-16 03-20-20,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T03:23,2023-05-16 03-23-04,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T03:30,2023-05-16 03-30-10,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T03:33,2023-05-16 03-33-35,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T03:40,2023-05-16 03-40-38,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T03:43,2023-05-16 03-43-22,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T03:50,2023-05-16 03-50-29,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T03:53,2023-05-16 03-53-13,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T04:00,2023-05-16 04-00-18,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T04:03,2023-05-16 04-03-42,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T04:10,2023-05-16 04-10-49,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T04:13,2023-05-16 04-13-32,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T04:20,2023-05-16 04-20-39,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T04:23,2023-05-16 04-23-24,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T04:30,2023-05-16 04-30-30,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T04:33,2023-05-16 04-33-14,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T04:40,2023-05-16 04-40-20,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T04:43,2023-05-16 04-43-44,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T04:50,2023-05-16 04-50-48,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T04:53,2023-05-16 04-53-31,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T05:00,2023-05-16 05-00-36,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T05:03,2023-05-16 05-03-19,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T05:10,2023-05-16 05-10-22,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T05:13,2023-05-16 05-13-06,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T05:20,2023-05-16 05-20-12,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T05:23,2023-05-16 05-23-36,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T05:30,2023-05-16 05-30-44,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T05:33,2023-05-16 05-33-27,False,,,,
2023/Pro-Raw (16-23)-T5-2023 NHBE/16/2023-05-16T05:40,2023-05-16 05-40-33,False,,,,
