epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,49,,,0.375,1.1936073303222656,,
0,99,,,0.5,0.9916496276855469,,
0,149,,,0.625,0.8623647689819336,,
0,199,,,0.4375,1.108236312866211,,
0,249,,,0.46875,0.9645490646362305,,
0,299,,,0.625,0.8251657485961914,,
0,349,,,0.625,0.9438333511352539,,
0,399,,,0.75,0.7057640552520752,,
0,449,,,0.59375,0.8294253349304199,,
0,499,,,0.65625,0.742645263671875,,
0,549,,,0.625,0.9759044647216797,,
0,599,,,0.65625,0.8141241073608398,,
0,649,,,0.5625,0.8687410354614258,,
0,699,,,0.5,0.9512929916381836,,
0,749,,,0.71875,0.7186547517776489,,
0,799,,,0.8125,0.6376841068267822,,
0,849,,,0.5625,1.0985703468322754,,
0,899,,,0.65625,0.7506799697875977,,
0,949,,,0.65625,0.8083581924438477,,
0,999,,,0.4375,1.0413799285888672,,
0,1049,,,0.5625,0.9326133728027344,,
0,1099,,,0.65625,0.9402252435684204,,
0,1149,,,0.59375,0.9076159000396729,,
0,1199,,,0.65625,0.8709530830383301,,
0,1249,,,0.5625,0.9083108901977539,,
0,1299,,,0.65625,0.7897875308990479,,
0,1349,,,0.5,0.9395520687103271,,
0,1399,,,0.59375,0.8641676902770996,,
0,1449,,,0.65625,0.7039346694946289,,
0,1499,,,0.65625,0.8762836456298828,,
0,1549,,,0.8125,0.5799188613891602,,
0,1599,,,0.65625,0.7900094985961914,,
0,1649,,,0.71875,0.6888370513916016,,
0,1699,,,0.6875,0.8247675895690918,,
0,1749,,,0.8125,0.5660619735717773,,
0,1799,,,0.65625,0.8698660135269165,,
0,1849,,,0.6875,0.6672625541687012,,
0,1899,,,0.59375,0.9012287855148315,,
0,1949,,,0.59375,0.8557682037353516,,
0,1999,,,0.71875,0.7158033847808838,,
0,2049,,,0.6875,0.777590274810791,,
0,2099,,,0.59375,0.905620813369751,,
0,2149,,,0.6875,0.9078197479248047,,
0,2199,,,0.5625,1.1635489463806152,,
0,2249,,,0.75,0.8363037109375,,
0,2299,,,0.5625,0.8939454555511475,,
0,2349,,,0.5625,1.0241875648498535,,
0,2399,,,0.59375,0.9109282493591309,,
0,2449,,,0.71875,0.7488083839416504,,
0,2499,,,0.5625,0.7402875423431396,,
0,2549,,,0.46875,1.0711674690246582,,
0,2599,,,0.625,0.7672872543334961,,
0,2649,,,0.59375,0.999457836151123,,
0,2699,,,0.65625,0.7758798599243164,,
0,2749,,,0.75,0.8351230621337891,,
0,2799,,,0.78125,0.5771594047546387,,
0,2849,,,0.65625,0.7479934692382812,,
0,2899,,,0.625,0.8838119506835938,,
0,2949,,,0.53125,0.8656118512153625,,
0,2999,,,0.875,0.5021495819091797,,
0,3049,,,0.625,0.7888110876083374,,
0,3099,,,0.625,0.8936758041381836,,
0,3126,,,,,0.6231611967086792,0.8977710008621216
0,3149,,,0.78125,0.6827611923217773,,
0,3199,,,0.65625,0.8673129081726074,,
0,3249,,,0.53125,1.1312456130981445,,
0,3299,,,0.5625,0.8855295181274414,,
0,3349,,,0.65625,0.9341428279876709,,
0,3399,,,0.75,0.7361201047897339,,
0,3449,,,0.6875,0.735274076461792,,
0,3499,,,0.65625,1.1341955661773682,,
0,3549,,,0.65625,0.6991696357727051,,
0,3599,,,0.59375,0.8827571868896484,,
0,3649,,,0.8125,0.5794594287872314,,
0,3699,,,0.75,0.7473516464233398,,
0,3749,,,0.6875,0.8157901763916016,,
0,3799,,,0.59375,0.9405393600463867,,
0,3849,,,0.6875,0.6912787556648254,,
0,3899,,,0.6875,0.8849272727966309,,
0,3949,,,0.40625,1.1874892711639404,,
0,3999,,,0.6875,0.6989021301269531,,
0,4049,,,0.65625,0.8788765668869019,,
0,4099,,,0.59375,0.9031510353088379,,
0,4149,,,0.5625,0.9105050563812256,,
0,4199,,,0.46875,1.0815627574920654,,
0,4249,,,0.71875,0.6282296180725098,,
0,4299,,,0.4375,1.0927433967590332,,
0,4349,,,0.71875,0.738762617111206,,
0,4399,,,0.59375,1.0510969161987305,,
0,4449,,,0.6875,0.7128585577011108,,
0,4499,,,0.625,0.7037687301635742,,
0,4549,,,0.75,0.639312744140625,,
0,4599,,,0.71875,0.6092091798782349,,
0,4649,,,0.59375,0.8834221363067627,,
0,4699,,,0.5,0.9039030075073242,,
0,4749,,,0.625,0.7294931411743164,,
0,4799,,,0.78125,0.7155628204345703,,
0,4849,,,0.71875,0.6817741394042969,,
0,4899,,,0.65625,0.8616509437561035,,
0,4949,,,0.75,0.7819051742553711,,
0,4999,,,0.5625,1.066403865814209,,
0,5049,,,0.5625,0.7890841960906982,,
0,5099,,,0.6875,0.869126558303833,,
0,5149,,,0.71875,0.8113316297531128,,
0,5199,,,0.59375,0.9145591259002686,,
0,5249,,,0.6875,0.7177531719207764,,
0,5299,,,0.75,0.7197964191436768,,
0,5349,,,0.71875,0.6711478233337402,,
0,5399,,,0.6875,0.7322888374328613,,
0,5449,,,0.5,0.9791204929351807,,
0,5499,,,0.5,0.9012017250061035,,
0,5549,,,0.5625,0.7765092849731445,,
0,5599,,,0.53125,0.8488999605178833,,
0,5649,,,0.625,0.8012981414794922,,
0,5699,,,0.53125,1.030976414680481,,
0,5749,,,0.71875,0.7556352615356445,,
0,5799,,,0.625,0.9485015869140625,,
0,5849,,,0.625,0.8395229578018188,,
0,5899,,,0.59375,0.8071041107177734,,
0,5949,,,0.59375,0.835423469543457,,
0,5999,,,0.65625,0.9068421125411987,,
0,6049,,,0.59375,0.8213251829147339,,
0,6099,,,0.6875,0.7801108360290527,,
0,6149,,,0.5,1.0645017623901367,,
0,6199,,,0.75,0.6406056880950928,,
0,6249,,,0.625,0.925672173500061,,
0,6253,,,,,0.6516229510307312,0.8173083066940308
1,6299,,,0.53125,1.1486830711364746,,
1,6349,,,0.71875,0.7235339879989624,,
1,6399,,,0.5625,0.9347002506256104,,
1,6449,,,0.71875,0.7121682167053223,,
1,6499,,,0.78125,0.6053764820098877,,
1,6549,,,0.625,0.8156859874725342,,
1,6599,,,0.625,0.767981231212616,,
1,6649,,,0.71875,0.799560546875,,
1,6699,,,0.6875,0.7993323802947998,,
1,6749,,,0.71875,0.6913069486618042,,
1,6799,,,0.625,0.849815845489502,,
