path,timestamp,generated,future_path,future_timestamp,future_label,future_avg_reflectivity
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T00:00,2020-07-01 00-00-13,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T00:03,2020-07-01 00-03-32,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T00:10,2020-07-01 00-10-24,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T00:13,2020-07-01 00-13-42,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T00:20,2020-07-01 00-20-34,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T00:23,2020-07-01 00-23-13,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T00:30,2020-07-01 00-30-44,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T00:33,2020-07-01 00-33-23,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T00:40,2020-07-01 00-40-12,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T00:43,2020-07-01 00-43-31,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T00:50,2020-07-01 00-50-49,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T00:53,2020-07-01 00-53-28,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T01:00,2020-07-01 01-00-19,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T01:03,2020-07-01 01-03-37,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T01:10,2020-07-01 01-10-27,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T01:13,2020-07-01 01-13-46,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T01:20,2020-07-01 01-20-35,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T01:23,2020-07-01 01-23-14,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T01:30,2020-07-01 01-30-44,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T01:33,2020-07-01 01-33-22,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T01:40,2020-07-01 01-40-40,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T01:43,2020-07-01 01-43-18,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T01:50,2020-07-01 01-50-49,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T01:53,2020-07-01 01-53-28,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T02:00,2020-07-01 02-00-17,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T02:03,2020-07-01 02-03-36,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T02:10,2020-07-01 02-10-27,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T02:13,2020-07-01 02-13-45,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T02:20,2020-07-01 02-20-35,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T02:23,2020-07-01 02-23-14,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T02:30,2020-07-01 02-30-44,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T02:33,2020-07-01 02-33-22,False,,,,
2020/Pro-Raw(1-8)T7-2020/01/2020-07-01T02:40,2020-07-01 02-40-14,False,,,,
